file,species,px_cm,base_x,base_y,tip_x,tip_y
BON3A_f.tif,Erythroxylym coca,28.4,344,185,56.5,224.5
BON3A_g.tif,Erythroxylym coca,28.4,337,194.5,62.5,198.5
BON3A_h.tif,Erythroxylym coca,28.4,309.5,201,90.5,204
BON3A_i.tif,Erythroxylym coca,28.4,333.5,187.5,65,217.5
BON3B_a.tif,Erythroxylym coca,28.4,317.167,211.833,82.833,206.833
BON3B_b.tif,Erythroxylym coca,28.4,312.833,210.5,86.5,197.833
BON3B_c.tif,Erythroxylym coca,28.4,296.167,204.833,102.833,202.167
BON3B_d.tif,Erythroxylym coca,28.4,336.5,205.5,63,189.5
BON3B_e.tif,Erythroxylym coca,28.4,331.5,199.5,67.5,205
BON3B_f.tif,Erythroxylym coca,28.4,351,196,48,209.5
BON3B_g.tif,Erythroxylym coca,28.4,289.833,204.5,110.167,199.167
BON3B_h.tif,Erythroxylym coca,28.4,347.5,195.5,52.5,210
BON3B_i.tif,Erythroxylym coca,28.4,315.833,202.167,83.5,198.167
BON3B_j.tif,Erythroxylym coca,28.4,290.167,208.833,109.833,195.833
BON3M_a.tif,Erythroxylym coca,28.4,330,222,69,187.5
BON3M_b.tif,Erythroxylym coca,28.4,311.833,192.167,88.167,197.167
BON3M_c.tif,Erythroxylym coca,28.4,334,195.5,65,204
BON3M_d.tif,Erythroxylym coca,28.4,308.167,194.167,90.833,206.167
BON3M_e.tif,Erythroxylym coca,28.4,325.167,181.833,73.833,216.5
BON3M_f.tif,Erythroxylym coca,28.4,280.25,198.75,119.75,205.5
BON3M_g.tif,Erythroxylym coca,28.4,317.833,198.5,81.833,213.5
BON3M_h.tif,Erythroxylym coca,28.4,320.167,194.833,79.833,203.833
BON3M_i.tif,Erythroxylym coca,28.4,327.167,193.167,72.833,205.167
BON3M_j.tif,Erythroxylym coca,28.4,284.5,181.5,114.5,220
BON4A_a.tif,Erythroxylym coca,28.4,319.833,206.833,80.167,197.833
BON4A_b.tif,Erythroxylym coca,28.4,321.167,201.167,77.833,190.167
BON4A_c.tif,Erythroxylym coca,28.4,343.5,199.5,55,193
BON4A_d.tif,Erythroxylym coca,28.4,339,193.5,60.5,204
BON4A_e.tif,Erythroxylym coca,28.4,343.5,201.5,57,198
BON4A_f.tif,Erythroxylym coca,28.4,288,201,110.75,201
BON4A_g.tif,Erythroxylym coca,28.4,292.5,214.167,108.167,192.833
BON4A_h.tif,Erythroxylym coca,28.4,296.5,196.5,103.833,196.5
BON4A_i.tif,Erythroxylym coca,28.4,291.25,198.5,108.75,203
BON4A_j.tif,Erythroxylym coca,28.4,305.833,211.833,94.167,178.167
BON4A_k.tif,Erythroxylym coca,28.4,306.167,208.167,92.833,196.833
BON4B_a.tif,Erythroxylym coca,28.4,291,192,107.75,207.25
BON4B_b.tif,Erythroxylym coca,28.4,286.5,213.833,112.833,187.5
BON4B_c.tif,Erythroxylym coca,28.4,327,209,71.5,200
BON4B_d.tif,Erythroxylym coca,28.4,286.25,207.25,112.75,195
BON4B_e.tif,Erythroxylym coca,28.4,314.167,208.5,84.5,203.167
BON4B_f.tif,Erythroxylym coca,28.4,324.167,198.5,75.833,199.833
BON4B_g.tif,Erythroxylym coca,28.4,325.5,216.5,74,196
BON4B_h.tif,Erythroxylym coca,28.4,329.5,210.167,69.833,192.5
BON4B_i.tif,Erythroxylym coca,28.4,312.167,217.5,88.167,186.167
BON4B_j.tif,Erythroxylym coca,28.4,323,189.5,75.5,205.5
BON4M_a.tif,Erythroxylym coca,28.4,339,205,59,192.5
BON4M_b.tif,Erythroxylym coca,28.4,277,198.25,121.75,186
BON4M_c.tif,Erythroxylym coca,28.4,299.5,207.167,99.833,195.833
BON4M_d.tif,Erythroxylym coca,28.4,313.5,207.167,86.833,195.167
BON4M_e.tif,Erythroxylym coca,28.4,287,212.75,112,185.75
BON4M_f.tif,Erythroxylym coca,28.4,286.25,191.25,112.75,189.75
BON4M_g.tif,Erythroxylym coca,28.4,291,212,107.75,193.75
BON4M_h.tif,Erythroxylym coca,28.4,298.25,219,100.75,184.5
BON4M_i.tif,Erythroxylym coca,28.4,269.5,189.25,130.75,205
BON4M_j.tif,Erythroxylym coca,28.4,313.833,203.5,85.5,195.167
BON5A_a.tif,Erythroxylym coca,28.4,283.25,205.25,115.75,191
BON5A_b.tif,Erythroxylym coca,28.4,321.5,186.167,77.833,204.833
BON5A_c.tif,Erythroxylym coca,28.4,330.833,192.167,68.167,187.833
BON5A_d.tif,Erythroxylym coca,28.4,334,198.5,66,207.5
BON5A_e.tif,Erythroxylym coca,28.4,341,210.5,60,182
BON5A_f.tif,Erythroxylym coca,28.4,290.5,210.833,109.833,189.5
BON5A_g.tif,Erythroxylym coca,28.4,275.5,198,123.5,202.75
BON5A_h.tif,Erythroxylym coca,28.4,276.25,182,122.5,207.75
BON5A_i.tif,Erythroxylym coca,28.4,274,177.75,125,212.75
BON5A_j.tif,Erythroxylym coca,28.4,287.75,205.75,110.75,196.25
BON5A_k.tif,Erythroxylym coca,28.4,311.167,213.5,89.167,186.167
BON5A_l.tif,Erythroxylym coca,28.4,322.5,210.5,75.5,194
BON5A_m.tif,Erythroxylym coca,28.4,293,214.75,106.75,194.25
BON5B_a.tif,Erythroxylym coca,28.4,307.167,202.5,92.5,198.833
BON5B_b.tif,Erythroxylym coca,28.4,288.25,207.75,111.5,202.5
BON5B_c.tif,Erythroxylym coca,28.4,319.167,202.167,80.5,192.5
BON5B_d.tif,Erythroxylym coca,28.4,328.833,198.5,69.833,199.167
BON5B_e.tif,Erythroxylym coca,28.4,341,203.5,59.5,202.5
BON5B_f.tif,Erythroxylym coca,28.4,291.25,196.25,108.75,202.25
BON5B_g.tif,Erythroxylym coca,28.4,309.833,222.833,88.5,186.833
BON5B_h.tif,Erythroxylym coca,28.4,316.167,189.833,83.833,210.5
BON5B_i.tif,Erythroxylym coca,28.4,321.167,206.5,78.833,194.167
BON5B_j.tif,Erythroxylym coca,28.4,340.5,182.5,60,210.5
BON5M_a.tif,Erythroxylym coca,28.4,315.5,199.5,83.5,199.833
BON5M_b.tif,Erythroxylym coca,28.4,325.167,191.5,73.5,195.167
BON5M_c.tif,Erythroxylym coca,28.4,316.833,201.5,82.833,197.167
BON5M_d.tif,Erythroxylym coca,28.4,320.5,193.167,78.5,204.833
BON5M_e.tif,Erythroxylym coca,28.4,301.833,197.833,97.833,199.833
BON5M_f.tif,Erythroxylym coca,28.4,291.25,197,108.75,202.5
BON5M_g.tif,Erythroxylym coca,28.4,298,201,101.5,201.25
BON5M_h.tif,Erythroxylym coca,28.4,315.833,201.167,84.167,203.167
BON5M_i.tif,Erythroxylym coca,28.4,296.25,199.25,103.75,199
BON5M_j.tif,Erythroxylym coca,28.4,314.167,198.5,86.167,201.167
BRO1A_a.tif,Erythroxylym coca,28.4,287,207,112.75,192.75
BRO1A_b.tif,Erythroxylym coca,28.4,290,200.75,109.75,189
BRO1A_c.tif,Erythroxylym coca,28.4,296.25,201.75,102.75,207.25
BRO1A_d.tif,Erythroxylym coca,28.4,303.167,196.5,96.167,201.833
BRO1A_e.tif,Erythroxylym coca,28.4,306.167,184.833,93.833,216.167
BRO1A_f.tif,Erythroxylym coca,28.4,298.25,185.25,101.5,197
BRO1A_g.tif,Erythroxylym coca,28.4,290,189,109.75,208.25
BRO1A_h.tif,Erythroxylym coca,28.4,294,219.75,104.75,195.5
BRO1A_i.tif,Erythroxylym coca,28.4,284.75,195.75,113.75,204.5
BRO1A_j.tif,Erythroxylym coca,28.4,326.167,186.833,72.5,211.167
BRO1A_k.tif,Erythroxylym coca,28.4,336,198,63,208.5
BRO1B_a.tif,Erythroxylym coca,28.4,278.25,202,121.75,201.5
BRO1B_b.tif,Erythroxylym coca,28.4,281.25,202,117.5,203
BRO1B_c.tif,Erythroxylym coca,28.4,292,204,107.75,201.75
BRO1B_d.tif,Erythroxylym coca,28.4,302.167,200.833,97.833,198.5
BRO1B_e.tif,Erythroxylym coca,28.4,299.167,191.833,99.833,208.5
BRO1B_f.tif,Erythroxylym coca,28.4,333,193.5,67,212
BRO1B_g.tif,Erythroxylym coca,28.4,296,200,102.75,199.5
BRO1B_h.tif,Erythroxylym coca,28.4,289.25,205,109.5,196.75
BRO1B_i.tif,Erythroxylym coca,28.4,288,203,110.5,200.25
BRO1B_j.tif,Erythroxylym coca,28.4,268.25,199.5,131.75,208
BRO1B_k.tif,Erythroxylym coca,28.4,288.25,196.5,111.75,202
BRO1B_l.tif,Erythroxylym coca,28.4,290,199.5,109.75,209.25
BRO1M_a.tif,Erythroxylym coca,28.4,281.75,204,116.75,204.75
BRO1M_b.tif,Erythroxylym coca,28.4,300.833,205.833,98.167,194.167
BRO1M_c.tif,Erythroxylym coca,28.4,275,186.25,124.5,195.25
BRO1M_d.tif,Erythroxylym coca,28.4,279.25,202.75,120.75,194
BRO1M_e.tif,Erythroxylym coca,28.4,262.333,201.5,136.667,192.333
BRO1M_f.tif,Erythroxylym coca,28.4,291.25,200.25,108.75,198
BRO1M_g.tif,Erythroxylym coca,28.4,301.5,197.5,96.5,200.833
BRO1M_h.tif,Erythroxylym coca,28.4,314.167,192.833,84.833,212.167
BRO1M_i.tif,Erythroxylym coca,28.4,316.167,200.833,83.833,198.167
BRO1M_j.tif,Erythroxylym coca,28.4,318.5,214.5,81.5,190.833
BRO2A_a.tif,Erythroxylym coca,28.4,285.5,200.25,114.75,199.75
BRO2A_b.tif,Erythroxylym coca,28.4,270.5,196.25,128.5,203.5
BRO2A_c.tif,Erythroxylym coca,28.4,289,203.25,109.75,213.75
BRO2A_d.tif,Erythroxylym coca,28.4,268.25,194.5,130.75,191.75
BRO2A_e.tif,Erythroxylym coca,28.4,334.5,193,64.5,201.5
BRO2A_f.tif,Erythroxylym coca,28.4,283.25,192.875,115.667,198
BRO2A_g.tif,Erythroxylym coca,28.4,285.25,195,114.75,197
BRO2A_h.tif,Erythroxylym coca,28.4,289,209,110.75,210.75
BRO2A_i.tif,Erythroxylym coca,28.4,303.167,202.167,96.5,188.5
BRO2A_j.tif,Erythroxylym coca,28.4,346,206,53.5,196.5
BRO2B_a.tif,Erythroxylym coca,28.4,353.5,205,45,222
BRO2B_b.tif,Erythroxylym coca,28.4,319.167,199.167,80.833,196.5
BRO2B_c.tif,Erythroxylym coca,28.4,355,201.5,44.5,209.5
BRO2B_d.tif,Erythroxylym coca,28.4,324.5,199.5,74.833,202.5
BRO2B_e.tif,Erythroxylym coca,28.4,306.5,205.167,93.833,196.167
BRO2B_f.tif,Erythroxylym coca,28.4,277.25,193.5,121.75,202.5
BRO2B_g.tif,Erythroxylym coca,28.4,319.167,197.167,80.833,206.833
BRO2B_h.tif,Erythroxylym coca,28.4,292,194,107.5,198.75
BRO2B_i.tif,Erythroxylym coca,28.4,289.25,210.25,110.75,207.25
BRO2B_j.tif,Erythroxylym coca,28.4,281.75,201.5,117.75,202
BRO2M_a.tif,Erythroxylym coca,28.4,281.5,199.5,117.75,201.75
BRO2M_b.tif,Erythroxylym coca,28.4,286,206.75,112.75,193.25
BRO2M_c.tif,Erythroxylym coca,28.4,304.167,188.833,94.5,206.167
BRO2M_d.tif,Erythroxylym coca,28.4,302.167,203.167,97.5,205.167
BRO2M_e.tif,Erythroxylym coca,28.4,302.085,208.645,97.711,197.114
BRO2M_f.tif,Erythroxylym coca,28.4,277.25,212.25,122.75,196
BRO2M_g.tif,Erythroxylym coca,28.4,268.25,200,130.75,199.5
BRO2M_h.tif,Erythroxylym coca,28.4,302.833,189.5,95.5,206.833
BRO2M_i.tif,Erythroxylym coca,28.4,295,201,104.75,200.5
BRO2M_j.tif,Erythroxylym coca,28.4,298.25,200.75,100.75,196.25
BRO2M_k.tif,Erythroxylym coca,28.4,303.5,177.833,94.833,214.167
BRO3A_a.tif,Erythroxylym coca,28.4,278.25,191.25,121.75,209
BRO3A_b.tif,Erythroxylym coca,28.4,286.25,200.75,114,203
BRO3A_c.tif,Erythroxylym coca,28.4,296.25,196.5,102.5,205.25
BRO3A_d.tif,Erythroxylym coca,28.4,290.25,203.25,108.5,210
BRO3A_e.tif,Erythroxylym coca,28.4,324.833,206.833,73.833,207.167
BRO3A_f.tif,Erythroxylym coca,28.4,315.167,196.167,83.5,199.833
BRO3A_g.tif,Erythroxylym coca,28.4,298.25,188,101.25,194.25
BRO3A_h.tif,Erythroxylym coca,28.4,296.25,199.5,103,207.75
BRO3A_i.tif,Erythroxylym coca,28.4,339,194,60,203.5
BRO3A_j.tif,Erythroxylym coca,28.4,331.5,195.833,66.5,195.167
BRO3B_a.tif,Erythroxylym coca,28.4,261.333,209.667,137.667,195.5
BRO3B_b.tif,Erythroxylym coca,28.4,298.25,213.75,100.75,194.75
BRO3B_c.tif,Erythroxylym coca,28.4,296.75,203.75,102.75,191.75
BRO3B_d.tif,Erythroxylym coca,28.4,290.25,210,109.75,191.25
BRO3B_e.tif,Erythroxylym coca,28.4,290.25,201.75,108.5,198.5
BRO3B_f.tif,Erythroxylym coca,28.4,315.833,196.167,82.833,196.833
BRO3B_g.tif,Erythroxylym coca,28.4,285.25,204,114.75,194.25
BRO3B_h.tif,Erythroxylym coca,28.4,298,205.75,101.75,198.5
BRO3B_i.tif,Erythroxylym coca,28.4,293.25,195.5,105.5,207.75
BRO3B_j.tif,Erythroxylym coca,28.4,308.833,212.167,90.5,192.833
BRO3B_k.tif,Erythroxylym coca,28.4,329.167,216.5,70.833,186.5
BRO3B_l.tif,Erythroxylym coca,28.4,333,205.5,66,197.5
BRO3M_a.tif,Erythroxylym coca,28.4,336,198,62.5,199
BRO3M_b.tif,Erythroxylym coca,28.4,303.167,202.167,96.833,195.167
BRO3M_c.tif,Erythroxylym coca,28.4,320.5,204.833,78.833,195.167
BRO3M_d.tif,Erythroxylym coca,28.4,304.167,202.167,95.833,190.833
BRO3M_e.tif,Erythroxylym coca,28.4,314.833,204.833,83.833,184.167
BRO3M_f.tif,Erythroxylym coca,28.4,317.833,193.167,80.833,204.5
BRO3M_g.tif,Erythroxylym coca,28.4,307.833,203.167,91.833,205.833
BRO3M_h.tif,Erythroxylym coca,28.4,312.167,202.167,87.167,202.167
BRO3M_i.tif,Erythroxylym coca,28.4,317.833,199.833,81.833,201.5
BRO3M_j.tif,Erythroxylym coca,28.4,303.833,200.167,94.5,193.833
BRO4_a.tif,Erythroxylym coca,28.4,306.833,187.833,91.5,211.5
BRO4_b.tif,Erythroxylym coca,28.4,284.25,197.5,114.75,204
BRO4_c.tif,Erythroxylym coca,28.4,302.833,192.833,96.5,200.167
BRO4_d.tif,Erythroxylym coca,28.4,308.167,201.167,92.167,204.167
BRO4_e.tif,Erythroxylym coca,28.4,268.25,192.75,131.5,202.75
BRO4_f.tif,Erythroxylym coca,28.4,288.25,192.5,110.75,203.5
BRO4_g.tif,Erythroxylym coca,28.4,273.25,210.75,125.75,198.5
BRO4_h.tif,Erythroxylym coca,28.4,325.833,206.833,73.5,201.5
BRO4_i.tif,Erythroxylym coca,28.4,309.833,190.5,89.833,201.833
BRO4_j.tif,Erythroxylym coca,28.4,303.833,205.5,95.833,185.833
BRO4_k.tif,Erythroxylym coca,28.4,302.25,209.25,96.5,187.5
BRO4_l.tif,Erythroxylym coca,28.4,323.833,199.5,75.833,188.833
BRO4B_a.tif,Erythroxylym coca,28.4,318.833,193.833,81.167,217.167
BRO4B_b.tif,Erythroxylym coca,28.4,282,202.25,116.5,197
BRO4B_c.tif,Erythroxylym coca,28.4,303.167,183.167,94.833,206.167
BRO4B_d.tif,Erythroxylym coca,28.4,302.833,203.833,97.167,195.5
BRO4B_e.tif,Erythroxylym coca,28.4,290.25,200,108.5,204.5
BRO4B_f.tif,Erythroxylym coca,28.4,311.833,206.167,86.833,192.167
BRO4B_g.tif,Erythroxylym coca,28.4,300.25,202.75,98.5,197.25
BRO4B_h.tif,Erythroxylym coca,28.4,298.25,207,100.75,196
BRO4B_i.tif,Erythroxylym coca,28.4,281.75,204.75,117,196.25
BRO4B_j.tif,Erythroxylym coca,28.4,292.75,193,106.5,194.25
BRO4M_a.tif,Erythroxylym coca,28.4,317.167,190.5,81.833,204.167
BRO4M_b.tif,Erythroxylym coca,28.4,294,203,105.75,189.5
BRO4M_c.tif,Erythroxylym coca,28.4,298,201,101.75,197
BRO4M_d.tif,Erythroxylym coca,28.4,292.25,202.25,106.75,195.75
BRO4M_e.tif,Erythroxylym coca,28.4,313.833,207.5,84.833,195.167
BRO4M_f.tif,Erythroxylym coca,28.4,301.167,196.833,97.833,196.833
BRO4M_g.tif,Erythroxylym coca,28.4,296.25,196,103.75,199.75
BRO4M_h.tif,Erythroxylym coca,28.4,299,186.75,99.75,203.75
BRO4M_i.tif,Erythroxylym coca,28.4,306.167,193.833,92.833,200.833
BRO4M_j.tif,Erythroxylym coca,28.4,333.5,204.5,65.5,197
BRO5A_a.tif,Erythroxylym coca,28.4,295,192,103.5,205.5
BRO5A_b.tif,Erythroxylym coca,28.4,312.167,198.167,88.167,198.833
BRO5A_c.tif,Erythroxylym coca,28.4,288.25,197,111.75,198
BRO5A_d.tif,Erythroxylym coca,28.4,303.167,190.5,96.167,196.833
BRO5A_e.tif,Erythroxylym coca,28.4,304.167,207.5,96.167,195.167
BRO5A_f.tif,Erythroxylym coca,28.4,307.833,200.167,91.833,203.5
BRO5A_g.tif,Erythroxylym coca,28.4,311.5,200.833,89.167,202.833
BRO5A_h.tif,Erythroxylym coca,28.4,296.25,190.75,103.75,206.5
BRO5A_i.tif,Erythroxylym coca,28.4,287,206.25,112.75,197
BRO5A_j.tif,Erythroxylym coca,28.4,320.833,198.833,78.167,199.167
BRO5B_a.tif,Erythroxylym coca,28.4,308.833,195.833,90.5,194.5
BRO5B_b.tif,Erythroxylym coca,28.4,304.5,193.167,95.167,210.5
BRO5B_c.tif,Erythroxylym coca,28.4,278.25,194.5,121.5,204.75
BRO5B_d.tif,Erythroxylym coca,28.4,293.75,184.25,105.5,207.5
BRO5B_e.tif,Erythroxylym coca,28.4,296.25,184.75,103.75,210
BRO5B_f.tif,Erythroxylym coca,28.4,304.167,197.5,96.5,202.833
BRO5B_g.tif,Erythroxylym coca,28.4,314.5,192.833,83.833,211.5
BRO5B_h.tif,Erythroxylym coca,28.4,304.833,199.167,94.833,197.167
BRO5B_i.tif,Erythroxylym coca,28.4,289.833,198.5,107.833,202.833
BRO5B_j.tif,Erythroxylym coca,28.4,305.5,199.167,92.833,207.833
BRO5B_k.tif,Erythroxylym coca,28.4,292.5,210.25,106.75,189.75
BRO5B_l.tif,Erythroxylym coca,28.4,298,189,101.75,198.75
BRO5M_a.tif,Erythroxylym coca,28.4,317.167,212.167,83.167,195.833
BRO5M_b.tif,Erythroxylym coca,28.4,324.5,205.833,74.833,194.5
BRO5M_c.tif,Erythroxylym coca,28.4,310.833,203.167,87.5,191.167
BRO5M_d.tif,Erythroxylym coca,28.4,283.25,194.75,116.75,207
BRO5M_e.tif,Erythroxylym coca,28.4,326.167,206.167,73.833,197.5
BRO5M_f.tif,Erythroxylym coca,28.4,301.833,200.167,97.833,193.5
BRO5M_g.tif,Erythroxylym coca,28.4,308.167,193.5,90.833,204.833
BRO5M_h.tif,Erythroxylym coca,28.4,301,196.25,97.75,201
BRO5M_i.tif,Erythroxylym coca,28.4,302.88,210.633,96.12,195.126
BRO5M_j.tif,Erythroxylym coca,28.4,275.333,197.333,123.667,206
CHA10A_a.tif,Erythroxylym coca,28.4,113.75,220.75,286.25,195.5
CHA10A_b.tif,Erythroxylym coca,28.4,111.75,200.75,287.25,202.5
CHA10A_c.tif,Erythroxylym coca,28.4,107.75,203,291,200
CHA10A_d.tif,Erythroxylym coca,28.4,115.75,209,283.25,195.75
CHA10A_e.tif,Erythroxylym coca,28.4,107.75,198.75,291.75,200
CHA10A_f.tif,Erythroxylym coca,28.4,112.75,211.75,286.25,194
CHA10A_g.tif,Erythroxylym coca,28.4,112.5,198,287.25,197.25
CHA10A_h.tif,Erythroxylym coca,28.4,118.75,204.25,281,189.75
CHA10A_i.tif,Erythroxylym coca,28.4,110.75,204.75,288,199.25
CHA10A_j.tif,Erythroxylym coca,28.4,121.75,196.5,277,203.75
CHA10A_k.tif,Erythroxylym coca,28.4,115,203.75,284.75,195
CHA10A_l.tif,Erythroxylym coca,28.4,122.75,201.5,276,203.5
CHA10A_m.tif,Erythroxylym coca,28.4,127.75,207.5,271.25,196.75
CHA10A_n.tif,Erythroxylym coca,28.4,114.75,207,285.25,200.25
CHA10A_o.tif,Erythroxylym coca,28.4,113.75,205.25,286.25,197.75
CHA10A_p.tif,Erythroxylym coca,28.4,112.75,196,286,200.5
CHA10B_a.tif,Erythroxylym coca,28.4,304.167,196.167,94.833,202.5
CHA10B_b.tif,Erythroxylym coca,28.4,310.167,200.5,88.5,203.833
CHA10B_c.tif,Erythroxylym coca,28.4,298.167,205.167,100.5,193.5
CHA10B_d.tif,Erythroxylym coca,28.4,301.167,195.833,97.5,200.833
CHA10B_e.tif,Erythroxylym coca,28.4,298.25,195.75,101.75,201.75
CHA10B_f.tif,Erythroxylym coca,28.4,306.5,203.833,92.833,190.833
CHA10B_g.tif,Erythroxylym coca,28.4,307.167,201.5,92.5,203.167
CHA10B_h.tif,Erythroxylym coca,28.4,284,207.5,115,193.25
CHA10B_i.tif,Erythroxylym coca,28.4,294.75,187,103.75,203.5
CHA10B_j.tif,Erythroxylym coca,28.4,292,203.25,106.75,197
CHA10M_a.tif,Erythroxylym coca,28.4,278.25,200.25,121.75,206
CHA10M_b.tif,Erythroxylym coca,28.4,266.25,199.5,133.75,203.25
CHA10M_c.tif,Erythroxylym coca,28.4,288,206,111.5,198
CHA10M_d.tif,Erythroxylym coca,28.4,269.25,194,130.75,205.25
CHA10M_e.tif,Erythroxylym coca,28.4,294.25,198.25,104.75,190.5
CHA10M_f.tif,Erythroxylym coca,28.4,287.75,214,111.75,187.75
CHA10M_g.tif,Erythroxylym coca,28.4,298.25,194.5,101.75,208
CHA10M_h.tif,Erythroxylym coca,28.4,275,194.25,124.75,206.25
CHA10M_i.tif,Erythroxylym coca,28.4,287.5,194.5,111.833,195.833
CHA10M_j.tif,Erythroxylym coca,28.4,294,200.25,105.75,197.5
CHA10M_k.tif,Erythroxylym coca,28.4,299.167,202.167,100.833,200.167
CHA10M_l.tif,Erythroxylym coca,28.4,298.167,200.833,100.5,194.167
CHA1A_a.tif,Erythroxylym coca,28.4,255.167,193.833,144.667,201.167
CHA1A_b.tif,Erythroxylym coca,28.4,264.167,207.833,136.167,182.667
CHA1A_c.tif,Erythroxylym coca,28.4,272.333,209.833,127.667,194.5
CHA1A_d.tif,Erythroxylym coca,28.4,298,198.75,101.5,198.5
CHA1A_e.tif,Erythroxylym coca,28.4,291.75,199.75,106.75,194.5
CHA1A_f.tif,Erythroxylym coca,28.4,254.25,219.125,144.625,187
CHA1A_g.tif,Erythroxylym coca,28.4,242.375,204,156.625,211.125
CHA1A_h.tif,Erythroxylym coca,28.4,305,200,94.5,205.25
CHA1A_i.tif,Erythroxylym coca,28.4,284.75,206,113.75,202.75
CHA1B_a.tif,Erythroxylym coca,28.4,296.25,205,103.75,197
CHA1B_b.tif,Erythroxylym coca,28.4,320,200,78.5,199
CHA1B_c.tif,Erythroxylym coca,28.4,337,183.5,62,212.5
CHA1B_d.tif,Erythroxylym coca,28.4,318,196.75,80.75,202.5
CHA1B_e.tif,Erythroxylym coca,28.4,319,179.75,79.75,211.5
CHA1B_f.tif,Erythroxylym coca,28.4,305.167,213.833,94.833,192.833
CHA1B_g.tif,Erythroxylym coca,28.4,309,201,89.75,199.5
CHA1B_h.tif,Erythroxylym coca,28.4,298.25,192,100.75,202.25
CHA1B_i.tif,Erythroxylym coca,28.4,324.833,191.833,74.167,205.833
CHA1B_j.tif,Erythroxylym coca,28.4,330.5,187.5,69.167,214.833
CHA1M_a.tif,Erythroxylym coca,28.4,267.25,211.75,132.75,192
CHA1M_b.tif,Erythroxylym coca,28.4,257.333,201.5,141.5,195.167
CHA1M_c.tif,Erythroxylym coca,28.4,270.25,211,129.75,195.25
CHA1M_d.tif,Erythroxylym coca,28.4,273.5,203.75,126.75,197.75
CHA1M_e.tif,Erythroxylym coca,28.4,291.25,201.5,108.75,194.5
CHA1M_f.tif,Erythroxylym coca,28.4,284,210.25,115.75,190.75
CHA1M_g.tif,Erythroxylym coca,28.4,292.5,207.25,106.5,189.75
CHA1M_h.tif,Erythroxylym coca,28.4,266.5,202.5,132.833,195.5
CHA1M_i.tif,Erythroxylym coca,28.4,271.25,209,129,200.5
CHA1M_j.tif,Erythroxylym coca,28.4,299.167,208.167,100.833,192.833
CHA1M_k.tif,Erythroxylym coca,28.4,303,199,96.5,194
CHA1M_l.tif,Erythroxylym coca,28.4,318.167,200.833,81.5,199.167
CHA1M_m.tif,Erythroxylym coca,28.4,328.167,194.833,70.833,205.5
CHA2A_a.tif,Erythroxylym coca,28.4,307.167,191.5,91.833,216.167
CHA2A_b.tif,Erythroxylym coca,28.4,299.167,206.5,99.5,189.5
CHA2A_c.tif,Erythroxylym coca,28.4,327.167,199.5,72.833,200.167
CHA2A_d.tif,Erythroxylym coca,28.4,293.25,192,106.5,198.5
CHA2A_e.tif,Erythroxylym coca,28.4,288.25,201.5,110.75,203.25
CHA2A_f.tif,Erythroxylym coca,28.4,300.167,197.5,100.167,199.5
CHA2A_g.tif,Erythroxylym coca,28.4,286,209.5,113.75,190.5
CHA2A_h.tif,Erythroxylym coca,28.4,303.167,199.833,94.833,193.833
CHA2A_i.tif,Erythroxylym coca,28.4,293.5,197.25,105.75,201
CHA2A_j.tif,Erythroxylym coca,28.4,300.5,213.167,97.833,190.833
CHA2B_a.tif,Erythroxylym coca,28.4,281.25,205.25,117.75,198.5
CHA2B_b.tif,Erythroxylym coca,28.4,311.5,209.833,87.833,188.833
CHA2B_c.tif,Erythroxylym coca,28.4,315.167,214.167,82.833,195.5
CHA2B_d.tif,Erythroxylym coca,28.4,326.833,206.167,72.833,184.833
CHA2B_e.tif,Erythroxylym coca,28.4,321.833,216.833,76.833,188.833
CHA2B_f.tif,Erythroxylym coca,28.4,333.5,204,66.5,190
CHA2B_g.tif,Erythroxylym coca,28.4,270.5,208.75,127.75,190
CHA2B_h.tif,Erythroxylym coca,28.4,288.5,204.25,112,192
CHA2B_i.tif,Erythroxylym coca,28.4,306.167,208.5,92.833,196.167
CHA2B_j.tif,Erythroxylym coca,28.4,311.167,208.833,87.833,190.833
CHA2B_k.tif,Erythroxylym coca,28.4,320.167,204.5,78.833,197.5
CHA2B_l.tif,Erythroxylym coca,28.4,328.167,202.833,71.833,203.167
CHA2M_a.tif,Erythroxylym coca,28.4,253.167,204.667,146.833,196
CHA2M_b.tif,Erythroxylym coca,28.4,282,205.5,116.5,197
CHA2M_c.tif,Erythroxylym coca,28.4,306.833,203.833,91.5,191.167
CHA2M_d.tif,Erythroxylym coca,28.4,269.25,198.75,130.5,209
CHA2M_e.tif,Erythroxylym coca,28.4,300.167,208.833,98.833,199.833
CHA2M_f.tif,Erythroxylym coca,28.4,306.833,197.5,92.833,196.833
CHA2M_g.tif,Erythroxylym coca,28.4,343.5,199.5,55,202.5
CHA2M_h.tif,Erythroxylym coca,28.4,299.833,207.167,98.5,192.833
CHA2M_i.tif,Erythroxylym coca,28.4,262,195.5,136.75,197
CHA2M_j.tif,Erythroxylym coca,28.4,281,212.167,116.667,197.167
CHA2M_k.tif,Erythroxylym coca,28.4,299.167,208.167,100.833,202.833
CHA2M_l.tif,Erythroxylym coca,28.4,329.167,204.5,70.833,185.833
CHA2M_m.tif,Erythroxylym coca,28.4,300.833,197.833,98.833,205.833
CHA2M_n.tif,Erythroxylym coca,28.4,284.75,187,113.5,197.5
