file,species,px_cm,base_x,base_y,tip_x,tip_y,variety,plant,leaf,full_name,type
BOB4B_c.tif,Erythroxylym coca,28.4,287.0,209.75,111.75,200.75,BOB,4B,c,boliviana blanca,coca
BOB4B_d.tif,Erythroxylym coca,28.4,285.25,210.0,115.0,192.0,BOB,4B,d,boliviana blanca,coca
BOB4B_e.tif,Erythroxylym coca,28.4,293.0,198.25,105.75,192.5,BOB,4B,e,boliviana blanca,coca
BOB4B_f.tif,Erythroxylym coca,28.4,302.167,210.167,96.5,190.5,BOB,4B,f,boliviana blanca,coca
BOB4B_g.tif,Erythroxylym coca,28.4,279.0,201.0,120.25,199.25,BOB,4B,g,boliviana blanca,coca
BOB4B_h.tif,Erythroxylym coca,28.4,282.25,204.75,116.5,207.75,BOB,4B,h,boliviana blanca,coca
BOB4B_i.tif,Erythroxylym coca,28.4,285.0,215.25,114.5,190.75,BOB,4B,i,boliviana blanca,coca
BOB4B_j.tif,Erythroxylym coca,28.4,281.0,220.0,117.75,202.5,BOB,4B,j,boliviana blanca,coca
BOB4B_k.tif,Erythroxylym coca,28.4,294.0,198.25,104.5,197.75,BOB,4B,k,boliviana blanca,coca
BOB4B_l.tif,Erythroxylym coca,28.4,303.833,195.167,95.5,208.167,BOB,4B,l,boliviana blanca,coca
BOB4M_a.tif,Erythroxylym coca,28.4,273.25,197.0,126.75,200.25,BOB,4M,a,boliviana blanca,coca
BOB4M_b.tif,Erythroxylym coca,28.4,258.167,209.0,141.667,199.0,BOB,4M,b,boliviana blanca,coca
BOB4M_c.tif,Erythroxylym coca,28.4,256.333,187.0,142.667,205.167,BOB,4M,c,boliviana blanca,coca
BOB4M_d.tif,Erythroxylym coca,28.4,262.333,203.5,137.667,203.333,BOB,4M,d,boliviana blanca,coca
BOB4M_e.tif,Erythroxylym coca,28.4,265.5,203.0,133.833,194.5,BOB,4M,e,boliviana blanca,coca
BOB4M_f.tif,Erythroxylym coca,28.4,291.25,188.0,108.75,205.25,BOB,4M,f,boliviana blanca,coca
BOB4M_g.tif,Erythroxylym coca,28.4,278.75,205.75,120.75,195.5,BOB,4M,g,boliviana blanca,coca
BOB4M_h.tif,Erythroxylym coca,28.4,266.0,191.75,133.75,202.75,BOB,4M,h,boliviana blanca,coca
BOB4M_i.tif,Erythroxylym coca,28.4,270.75,207.0,128.75,207.25,BOB,4M,i,boliviana blanca,coca
BOB4M_j.tif,Erythroxylym coca,28.4,271.5,194.0,129.0,197.75,BOB,4M,j,boliviana blanca,coca
BOB4M_k.tif,Erythroxylym coca,28.4,293.0,214.5,105.5,207.5,BOB,4M,k,boliviana blanca,coca
BOB4M_l.tif,Erythroxylym coca,28.4,298.25,194.25,101.75,211.5,BOB,4M,l,boliviana blanca,coca
BOB4M_m.tif,Erythroxylym coca,28.4,290.25,197.75,108.75,202.25,BOB,4M,m,boliviana blanca,coca
BOB5A_a.tif,Erythroxylym coca,28.4,327.5,192.5,72.833,203.5,BOB,5A,a,boliviana blanca,coca
BOB5A_b.tif,Erythroxylym coca,28.4,311.833,202.167,87.5,190.167,BOB,5A,b,boliviana blanca,coca
BOB5A_c.tif,Erythroxylym coca,28.4,277.0,177.75,122.75,209.25,BOB,5A,c,boliviana blanca,coca
BOB5A_d.tif,Erythroxylym coca,28.4,279.25,189.5,120.75,207.75,BOB,5A,d,boliviana blanca,coca
BOB5A_e.tif,Erythroxylym coca,28.4,286.0,192.75,113.75,193.25,BOB,5A,e,boliviana blanca,coca
BOB5A_f.tif,Erythroxylym coca,28.4,288.25,204.25,111.5,207.5,BOB,5A,f,boliviana blanca,coca
BOB5A_g.tif,Erythroxylym coca,28.4,288.0,200.75,111.0,187.0,BOB,5A,g,boliviana blanca,coca
BOB5A_h.tif,Erythroxylym coca,28.4,297.0,198.0,101.75,210.25,BOB,5A,h,boliviana blanca,coca
BOB5A_i.tif,Erythroxylym coca,28.4,289.75,187.0,108.75,200.75,BOB,5A,i,boliviana blanca,coca
BOB5A_j.tif,Erythroxylym coca,28.4,288.0,204.75,110.75,204.5,BOB,5A,j,boliviana blanca,coca
BOB5B_a.tif,Erythroxylym coca,28.4,308.167,199.833,90.833,205.833,BOB,5B,a,boliviana blanca,coca
BOB5B_b.tif,Erythroxylym coca,28.4,308.167,206.5,91.833,202.833,BOB,5B,b,boliviana blanca,coca
BOB5B_c.tif,Erythroxylym coca,28.4,294.25,189.0,106.0,202.25,BOB,5B,c,boliviana blanca,coca
BOB5B_d.tif,Erythroxylym coca,28.4,302.833,211.167,96.5,199.833,BOB,5B,d,boliviana blanca,coca
BOB5B_e.tif,Erythroxylym coca,28.4,293.25,200.25,106.5,200.5,BOB,5B,e,boliviana blanca,coca
BOB5B_f.tif,Erythroxylym coca,28.4,305.5,202.833,93.833,201.167,BOB,5B,f,boliviana blanca,coca
BOB5B_g.tif,Erythroxylym coca,28.4,311.833,207.833,86.5,198.833,BOB,5B,g,boliviana blanca,coca
BOB5B_h.tif,Erythroxylym coca,28.4,297.0,201.25,102.5,201.75,BOB,5B,h,boliviana blanca,coca
BOB5B_i.tif,Erythroxylym coca,28.4,281.25,192.25,118.75,207.25,BOB,5B,i,boliviana blanca,coca
BOB5B_j.tif,Erythroxylym coca,28.4,298.25,193.0,100.5,205.25,BOB,5B,j,boliviana blanca,coca
BOB5M_a.tif,Erythroxylym coca,28.4,317.167,194.167,81.833,207.167,BOB,5M,a,boliviana blanca,coca
BOB5M_b.tif,Erythroxylym coca,28.4,286.25,215.0,112.5,185.75,BOB,5M,b,boliviana blanca,coca
BOB5M_c.tif,Erythroxylym coca,28.4,289.0,208.25,109.5,195.5,BOB,5M,c,boliviana blanca,coca
BOB5M_d.tif,Erythroxylym coca,28.4,283.25,218.0,116.75,192.5,BOB,5M,d,boliviana blanca,coca
BOB5M_e.tif,Erythroxylym coca,28.4,296.0,184.25,103.75,202.25,BOB,5M,e,boliviana blanca,coca
BOB5M_f.tif,Erythroxylym coca,28.4,312.833,222.167,86.167,182.833,BOB,5M,f,boliviana blanca,coca
BOB5M_g.tif,Erythroxylym coca,28.4,293.25,194.75,105.75,205.5,BOB,5M,g,boliviana blanca,coca
BOB5M_h.tif,Erythroxylym coca,28.4,294.25,196.5,105.0,199.0,BOB,5M,h,boliviana blanca,coca
BOB5M_i.tif,Erythroxylym coca,28.4,316.167,203.5,83.167,196.833,BOB,5M,i,boliviana blanca,coca
BOB5M_j.tif,Erythroxylym coca,28.4,307.833,194.5,91.833,204.5,BOB,5M,j,boliviana blanca,coca
BON1A_a.tif,Erythroxylym coca,28.4,303.5,199.5,96.833,191.167,BON,1A,a,BON,coca
BON1A_b.tif,Erythroxylym coca,28.4,285.0,193.75,114.75,207.5,BON,1A,b,BON,coca
BON1A_c.tif,Erythroxylym coca,28.4,295.0,198.25,103.75,207.0,BON,1A,c,BON,coca
BON1A_d.tif,Erythroxylym coca,28.4,286.25,201.75,112.75,205.5,BON,1A,d,BON,coca
BON1A_e.tif,Erythroxylym coca,28.4,310.5,205.5,90.167,191.167,BON,1A,e,BON,coca
BON1A_f.tif,Erythroxylym coca,28.4,310.5,205.5,89.833,191.167,BON,1A,f,BON,coca
BON1A_g.tif,Erythroxylym coca,28.4,284.833,205.833,113.833,196.167,BON,1A,g,BON,coca
BON1A_h.tif,Erythroxylym coca,28.4,293.833,206.5,104.833,198.5,BON,1A,h,BON,coca
BON1A_i.tif,Erythroxylym coca,28.4,287.0,204.5,112.75,196.5,BON,1A,i,BON,coca
BON1A_j.tif,Erythroxylym coca,28.4,288.167,199.167,110.833,205.5,BON,1A,j,BON,coca
BON1B_a.tif,Erythroxylym coca,28.4,316.0,207.5,84.0,195.0,BON,1B,a,BON,coca
BON1B_b.tif,Erythroxylym coca,28.4,288.25,202.25,111.75,202.5,BON,1B,b,BON,coca
BON1B_c.tif,Erythroxylym coca,28.4,291.167,196.833,107.833,204.167,BON,1B,c,BON,coca
BON1B_d.tif,Erythroxylym coca,28.4,303.0,191.0,97.0,205.0,BON,1B,d,BON,coca
BON1B_e.tif,Erythroxylym coca,28.4,296.5,196.833,102.833,214.833,BON,1B,e,BON,coca
BON1B_f.tif,Erythroxylym coca,28.4,299.167,211.833,99.833,199.167,BON,1B,f,BON,coca
BON1B_g.tif,Erythroxylym coca,28.4,299.5,203.0,99.0,200.0,BON,1B,g,BON,coca
BON1B_h.tif,Erythroxylym coca,28.4,300.5,198.5,99.0,200.5,BON,1B,h,BON,coca
BON1B_i.tif,Erythroxylym coca,28.4,297.167,202.167,102.833,199.167,BON,1B,i,BON,coca
BON1B_j.tif,Erythroxylym coca,28.4,306.5,198.5,92.833,197.5,BON,1B,j,BON,coca
BON1M_a.tif,Erythroxylym coca,28.4,306.0,211.0,93.0,189.5,BON,1M,a,BON,coca
BON1M_b.tif,Erythroxylym coca,28.4,311.833,220.5,87.167,199.833,BON,1M,b,BON,coca
BON1M_c.tif,Erythroxylym coca,28.4,294.5,198.5,105.833,197.833,BON,1M,c,BON,coca
BON1M_d.tif,Erythroxylym coca,28.4,288.167,220.167,110.833,181.167,BON,1M,d,BON,coca
BON1M_e.tif,Erythroxylym coca,28.4,309.5,203.5,88.5,193.0,BON,1M,e,BON,coca
BON1M_f.tif,Erythroxylym coca,28.4,302.167,181.167,96.833,203.5,BON,1M,f,BON,coca
BON1M_g.tif,Erythroxylym coca,28.4,314.0,192.5,84.5,198.5,BON,1M,g,BON,coca
BON1M_h.tif,Erythroxylym coca,28.4,319.167,203.167,79.833,201.5,BON,1M,h,BON,coca
BON1M_i.tif,Erythroxylym coca,28.4,290.167,212.5,108.5,188.833,BON,1M,i,BON,coca
BON1M_j.tif,Erythroxylym coca,28.4,268.75,194.0,130.5,199.5,BON,1M,j,BON,coca
BON2A_a.tif,Erythroxylym coca,28.4,308.833,181.833,90.833,220.167,BON,2A,a,BON,coca
BON2A_b.tif,Erythroxylym coca,28.4,305.167,199.833,94.833,199.5,BON,2A,b,BON,coca
BON2A_c.tif,Erythroxylym coca,28.4,311.833,191.167,87.5,211.167,BON,2A,c,BON,coca
BON2A_d.tif,Erythroxylym coca,28.4,347.0,219.0,50.5,199.5,BON,2A,d,BON,coca
BON2A_e.tif,Erythroxylym coca,28.4,325.5,196.5,72.0,210.0,BON,2A,e,BON,coca
BON2A_f.tif,Erythroxylym coca,28.4,338.5,197.0,60.5,198.0,BON,2A,f,BON,coca
BON2A_g.tif,Erythroxylym coca,28.4,310.167,211.833,88.5,194.167,BON,2A,g,BON,coca
BON2A_h.tif,Erythroxylym coca,28.4,291.0,208.5,107.75,201.75,BON,2A,h,BON,coca
BON2A_i.tif,Erythroxylym coca,28.4,315.167,204.5,83.833,203.5,BON,2A,i,BON,coca
BON2A_j.tif,Erythroxylym coca,28.4,330.167,195.167,69.833,198.167,BON,2A,j,BON,coca
BON2B_a.tif,Erythroxylym coca,28.4,303.167,191.5,95.833,205.833,BON,2B,a,BON,coca
BON2B_b.tif,Erythroxylym coca,28.4,307.167,189.833,92.833,218.167,BON,2B,b,BON,coca
BON2B_c.tif,Erythroxylym coca,28.4,299.5,196.833,100.833,202.167,BON,2B,c,BON,coca
BON2B_d.tif,Erythroxylym coca,28.4,295.833,196.167,102.833,211.833,BON,2B,d,BON,coca
BON2B_e.tif,Erythroxylym coca,28.4,310.5,186.5,89.833,212.167,BON,2B,e,BON,coca
BON2B_f.tif,Erythroxylym coca,28.4,327.833,205.167,71.5,201.167,BON,2B,f,BON,coca
BON2B_g.tif,Erythroxylym coca,28.4,313.5,204.833,85.833,198.167,BON,2B,g,BON,coca
BON2B_h.tif,Erythroxylym coca,28.4,307.167,218.5,91.833,190.833,BON,2B,h,BON,coca
BON2B_i.tif,Erythroxylym coca,28.4,339.5,196.0,58.5,204.5,BON,2B,i,BON,coca
BON2B_j.tif,Erythroxylym coca,28.4,305.167,204.5,94.5,215.833,BON,2B,j,BON,coca
BON2M_a.tif,Erythroxylym coca,28.4,322.0,200.0,75.5,203.0,BON,2M,a,BON,coca
BON2M_b.tif,Erythroxylym coca,28.4,325.0,191.0,75.0,206.5,BON,2M,b,BON,coca
BON2M_c.tif,Erythroxylym coca,28.4,331.167,195.833,68.167,206.5,BON,2M,c,BON,coca
BON2M_d.tif,Erythroxylym coca,28.4,334.0,200.5,64.5,200.5,BON,2M,d,BON,coca
BON2M_e.tif,Erythroxylym coca,28.4,325.167,193.5,74.5,202.5,BON,2M,e,BON,coca
BON2M_f.tif,Erythroxylym coca,28.4,289.25,192.25,110.75,200.0,BON,2M,f,BON,coca
BON2M_g.tif,Erythroxylym coca,28.4,318.167,195.833,80.833,202.167,BON,2M,g,BON,coca
BON2M_h.tif,Erythroxylym coca,28.4,325.167,200.833,74.833,201.5,BON,2M,h,BON,coca
BON2M_i.tif,Erythroxylym coca,28.4,324.833,200.833,74.833,201.167,BON,2M,i,BON,coca
BON2M_j.tif,Erythroxylym coca,28.4,316.833,197.833,82.5,200.167,BON,2M,j,BON,coca
BON2M_k.tif,Erythroxylym coca,28.4,315.833,197.167,82.5,202.833,BON,2M,k,BON,coca
BON2M_l.tif,Erythroxylym coca,28.4,320.833,194.5,78.833,208.5,BON,2M,l,BON,coca
BON3A_a.tif,Erythroxylym coca,28.4,306.833,199.167,92.833,207.167,BON,3A,a,BON,coca
BON3A_b.tif,Erythroxylym coca,28.4,332.0,217.5,66.0,197.5,BON,3A,b,BON,coca
BON3A_c.tif,Erythroxylym coca,28.4,335.0,205.0,63.5,199.5,BON,3A,c,BON,coca
BON3A_d.tif,Erythroxylym coca,28.4,303.833,205.5,95.833,196.167,BON,3A,d,BON,coca
BON3A_e.tif,Erythroxylym coca,28.4,333.5,195.5,65.5,206.5,BON,3A,e,BON,coca
BON3A_f.tif,Erythroxylym coca,28.4,344.0,185.0,56.5,224.5,BON,3A,f,BON,coca
BON3A_g.tif,Erythroxylym coca,28.4,337.0,194.5,62.5,198.5,BON,3A,g,BON,coca
BON3A_h.tif,Erythroxylym coca,28.4,309.5,201.0,90.5,204.0,BON,3A,h,BON,coca
BON3A_i.tif,Erythroxylym coca,28.4,333.5,187.5,65.0,217.5,BON,3A,i,BON,coca
BON3B_a.tif,Erythroxylym coca,28.4,317.167,211.833,82.833,206.833,BON,3B,a,BON,coca
BON3B_b.tif,Erythroxylym coca,28.4,312.833,210.5,86.5,197.833,BON,3B,b,BON,coca
BON3B_c.tif,Erythroxylym coca,28.4,296.167,204.833,102.833,202.167,BON,3B,c,BON,coca
BON3B_d.tif,Erythroxylym coca,28.4,336.5,205.5,63.0,189.5,BON,3B,d,BON,coca
BON3B_e.tif,Erythroxylym coca,28.4,331.5,199.5,67.5,205.0,BON,3B,e,BON,coca
BON3B_f.tif,Erythroxylym coca,28.4,351.0,196.0,48.0,209.5,BON,3B,f,BON,coca
BON3B_g.tif,Erythroxylym coca,28.4,289.833,204.5,110.167,199.167,BON,3B,g,BON,coca
BON3B_h.tif,Erythroxylym coca,28.4,347.5,195.5,52.5,210.0,BON,3B,h,BON,coca
BON3B_i.tif,Erythroxylym coca,28.4,315.833,202.167,83.5,198.167,BON,3B,i,BON,coca
BON3B_j.tif,Erythroxylym coca,28.4,290.167,208.833,109.833,195.833,BON,3B,j,BON,coca
BON3M_a.tif,Erythroxylym coca,28.4,330.0,222.0,69.0,187.5,BON,3M,a,BON,coca
BON3M_b.tif,Erythroxylym coca,28.4,311.833,192.167,88.167,197.167,BON,3M,b,BON,coca
BON3M_c.tif,Erythroxylym coca,28.4,334.0,195.5,65.0,204.0,BON,3M,c,BON,coca
BON3M_d.tif,Erythroxylym coca,28.4,308.167,194.167,90.833,206.167,BON,3M,d,BON,coca
BON3M_e.tif,Erythroxylym coca,28.4,325.167,181.833,73.833,216.5,BON,3M,e,BON,coca
BON3M_f.tif,Erythroxylym coca,28.4,280.25,198.75,119.75,205.5,BON,3M,f,BON,coca
BON3M_g.tif,Erythroxylym coca,28.4,317.833,198.5,81.833,213.5,BON,3M,g,BON,coca
BON3M_h.tif,Erythroxylym coca,28.4,320.167,194.833,79.833,203.833,BON,3M,h,BON,coca
BON3M_i.tif,Erythroxylym coca,28.4,327.167,193.167,72.833,205.167,BON,3M,i,BON,coca
BON3M_j.tif,Erythroxylym coca,28.4,284.5,181.5,114.5,220.0,BON,3M,j,BON,coca
BON4A_a.tif,Erythroxylym coca,28.4,319.833,206.833,80.167,197.833,BON,4A,a,BON,coca
BON4A_b.tif,Erythroxylym coca,28.4,321.167,201.167,77.833,190.167,BON,4A,b,BON,coca
BON4A_c.tif,Erythroxylym coca,28.4,343.5,199.5,55.0,193.0,BON,4A,c,BON,coca
BON4A_d.tif,Erythroxylym coca,28.4,339.0,193.5,60.5,204.0,BON,4A,d,BON,coca
BON4A_e.tif,Erythroxylym coca,28.4,343.5,201.5,57.0,198.0,BON,4A,e,BON,coca
BON4A_f.tif,Erythroxylym coca,28.4,288.0,201.0,110.75,201.0,BON,4A,f,BON,coca
BON4A_g.tif,Erythroxylym coca,28.4,292.5,214.167,108.167,192.833,BON,4A,g,BON,coca
BON4A_h.tif,Erythroxylym coca,28.4,296.5,196.5,103.833,196.5,BON,4A,h,BON,coca
BON4A_i.tif,Erythroxylym coca,28.4,291.25,198.5,108.75,203.0,BON,4A,i,BON,coca
BON4A_j.tif,Erythroxylym coca,28.4,305.833,211.833,94.167,178.167,BON,4A,j,BON,coca
BON4A_k.tif,Erythroxylym coca,28.4,306.167,208.167,92.833,196.833,BON,4A,k,BON,coca
BON4B_a.tif,Erythroxylym coca,28.4,291.0,192.0,107.75,207.25,BON,4B,a,BON,coca
BON4B_b.tif,Erythroxylym coca,28.4,286.5,213.833,112.833,187.5,BON,4B,b,BON,coca
BON4B_c.tif,Erythroxylym coca,28.4,327.0,209.0,71.5,200.0,BON,4B,c,BON,coca
BON4B_d.tif,Erythroxylym coca,28.4,286.25,207.25,112.75,195.0,BON,4B,d,BON,coca
BON4B_e.tif,Erythroxylym coca,28.4,314.167,208.5,84.5,203.167,BON,4B,e,BON,coca
BON4B_f.tif,Erythroxylym coca,28.4,324.167,198.5,75.833,199.833,BON,4B,f,BON,coca
BON4B_g.tif,Erythroxylym coca,28.4,325.5,216.5,74.0,196.0,BON,4B,g,BON,coca
BON4B_h.tif,Erythroxylym coca,28.4,329.5,210.167,69.833,192.5,BON,4B,h,BON,coca
BON4B_i.tif,Erythroxylym coca,28.4,312.167,217.5,88.167,186.167,BON,4B,i,BON,coca
BON4B_j.tif,Erythroxylym coca,28.4,323.0,189.5,75.5,205.5,BON,4B,j,BON,coca
BON4M_a.tif,Erythroxylym coca,28.4,339.0,205.0,59.0,192.5,BON,4M,a,BON,coca
BON4M_b.tif,Erythroxylym coca,28.4,277.0,198.25,121.75,186.0,BON,4M,b,BON,coca
BON4M_c.tif,Erythroxylym coca,28.4,299.5,207.167,99.833,195.833,BON,4M,c,BON,coca
BON4M_d.tif,Erythroxylym coca,28.4,313.5,207.167,86.833,195.167,BON,4M,d,BON,coca
BON4M_e.tif,Erythroxylym coca,28.4,287.0,212.75,112.0,185.75,BON,4M,e,BON,coca
BON4M_f.tif,Erythroxylym coca,28.4,286.25,191.25,112.75,189.75,BON,4M,f,BON,coca
BON4M_g.tif,Erythroxylym coca,28.4,291.0,212.0,107.75,193.75,BON,4M,g,BON,coca
BON4M_h.tif,Erythroxylym coca,28.4,298.25,219.0,100.75,184.5,BON,4M,h,BON,coca
BON4M_i.tif,Erythroxylym coca,28.4,269.5,189.25,130.75,205.0,BON,4M,i,BON,coca
BON4M_j.tif,Erythroxylym coca,28.4,313.833,203.5,85.5,195.167,BON,4M,j,BON,coca
BON5A_a.tif,Erythroxylym coca,28.4,283.25,205.25,115.75,191.0,BON,5A,a,BON,coca
BON5A_b.tif,Erythroxylym coca,28.4,321.5,186.167,77.833,204.833,BON,5A,b,BON,coca
BON5A_c.tif,Erythroxylym coca,28.4,330.833,192.167,68.167,187.833,BON,5A,c,BON,coca
BON5A_d.tif,Erythroxylym coca,28.4,334.0,198.5,66.0,207.5,BON,5A,d,BON,coca
BON5A_e.tif,Erythroxylym coca,28.4,341.0,210.5,60.0,182.0,BON,5A,e,BON,coca
BON5A_f.tif,Erythroxylym coca,28.4,290.5,210.833,109.833,189.5,BON,5A,f,BON,coca
BON5A_g.tif,Erythroxylym coca,28.4,275.5,198.0,123.5,202.75,BON,5A,g,BON,coca
BON5A_h.tif,Erythroxylym coca,28.4,276.25,182.0,122.5,207.75,BON,5A,h,BON,coca
BON5A_i.tif,Erythroxylym coca,28.4,274.0,177.75,125.0,212.75,BON,5A,i,BON,coca
BON5A_j.tif,Erythroxylym coca,28.4,287.75,205.75,110.75,196.25,BON,5A,j,BON,coca
BON5A_k.tif,Erythroxylym coca,28.4,311.167,213.5,89.167,186.167,BON,5A,k,BON,coca
BON5A_l.tif,Erythroxylym coca,28.4,322.5,210.5,75.5,194.0,BON,5A,l,BON,coca
BON5A_m.tif,Erythroxylym coca,28.4,293.0,214.75,106.75,194.25,BON,5A,m,BON,coca
BON5B_a.tif,Erythroxylym coca,28.4,307.167,202.5,92.5,198.833,BON,5B,a,BON,coca
BON5B_b.tif,Erythroxylym coca,28.4,288.25,207.75,111.5,202.5,BON,5B,b,BON,coca
BON5B_c.tif,Erythroxylym coca,28.4,319.167,202.167,80.5,192.5,BON,5B,c,BON,coca
BON5B_d.tif,Erythroxylym coca,28.4,328.833,198.5,69.833,199.167,BON,5B,d,BON,coca
BON5B_e.tif,Erythroxylym coca,28.4,341.0,203.5,59.5,202.5,BON,5B,e,BON,coca
BON5B_f.tif,Erythroxylym coca,28.4,291.25,196.25,108.75,202.25,BON,5B,f,BON,coca
BON5B_g.tif,Erythroxylym coca,28.4,309.833,222.833,88.5,186.833,BON,5B,g,BON,coca
BON5B_h.tif,Erythroxylym coca,28.4,316.167,189.833,83.833,210.5,BON,5B,h,BON,coca
BON5B_i.tif,Erythroxylym coca,28.4,321.167,206.5,78.833,194.167,BON,5B,i,BON,coca
BON5B_j.tif,Erythroxylym coca,28.4,340.5,182.5,60.0,210.5,BON,5B,j,BON,coca
BON5M_a.tif,Erythroxylym coca,28.4,315.5,199.5,83.5,199.833,BON,5M,a,BON,coca
BON5M_b.tif,Erythroxylym coca,28.4,325.167,191.5,73.5,195.167,BON,5M,b,BON,coca
BON5M_c.tif,Erythroxylym coca,28.4,316.833,201.5,82.833,197.167,BON,5M,c,BON,coca
BON5M_d.tif,Erythroxylym coca,28.4,320.5,193.167,78.5,204.833,BON,5M,d,BON,coca
BON5M_e.tif,Erythroxylym coca,28.4,301.833,197.833,97.833,199.833,BON,5M,e,BON,coca
BON5M_f.tif,Erythroxylym coca,28.4,291.25,197.0,108.75,202.5,BON,5M,f,BON,coca
BON5M_g.tif,Erythroxylym coca,28.4,298.0,201.0,101.5,201.25,BON,5M,g,BON,coca
BON5M_h.tif,Erythroxylym coca,28.4,315.833,201.167,84.167,203.167,BON,5M,h,BON,coca
BON5M_i.tif,Erythroxylym coca,28.4,296.25,199.25,103.75,199.0,BON,5M,i,BON,coca
BON5M_j.tif,Erythroxylym coca,28.4,314.167,198.5,86.167,201.167,BON,5M,j,BON,coca
BRO1A_a.tif,Erythroxylym coca,28.4,287.0,207.0,112.75,192.75,BRO,1A,a,boliviana roja,coca
BRO1A_b.tif,Erythroxylym coca,28.4,290.0,200.75,109.75,189.0,BRO,1A,b,boliviana roja,coca
BRO1A_c.tif,Erythroxylym coca,28.4,296.25,201.75,102.75,207.25,BRO,1A,c,boliviana roja,coca
BRO1A_d.tif,Erythroxylym coca,28.4,303.167,196.5,96.167,201.833,BRO,1A,d,boliviana roja,coca
BRO1A_e.tif,Erythroxylym coca,28.4,306.167,184.833,93.833,216.167,BRO,1A,e,boliviana roja,coca
BRO1A_f.tif,Erythroxylym coca,28.4,298.25,185.25,101.5,197.0,BRO,1A,f,boliviana roja,coca
BRO1A_g.tif,Erythroxylym coca,28.4,290.0,189.0,109.75,208.25,BRO,1A,g,boliviana roja,coca
BRO1A_h.tif,Erythroxylym coca,28.4,294.0,219.75,104.75,195.5,BRO,1A,h,boliviana roja,coca
BRO1A_i.tif,Erythroxylym coca,28.4,284.75,195.75,113.75,204.5,BRO,1A,i,boliviana roja,coca
BRO1A_j.tif,Erythroxylym coca,28.4,326.167,186.833,72.5,211.167,BRO,1A,j,boliviana roja,coca
BRO1A_k.tif,Erythroxylym coca,28.4,336.0,198.0,63.0,208.5,BRO,1A,k,boliviana roja,coca
BRO1B_a.tif,Erythroxylym coca,28.4,278.25,202.0,121.75,201.5,BRO,1B,a,boliviana roja,coca
BRO1B_b.tif,Erythroxylym coca,28.4,281.25,202.0,117.5,203.0,BRO,1B,b,boliviana roja,coca
BRO1B_c.tif,Erythroxylym coca,28.4,292.0,204.0,107.75,201.75,BRO,1B,c,boliviana roja,coca
BRO1B_d.tif,Erythroxylym coca,28.4,302.167,200.833,97.833,198.5,BRO,1B,d,boliviana roja,coca
BRO1B_e.tif,Erythroxylym coca,28.4,299.167,191.833,99.833,208.5,BRO,1B,e,boliviana roja,coca
BRO1B_f.tif,Erythroxylym coca,28.4,333.0,193.5,67.0,212.0,BRO,1B,f,boliviana roja,coca
BRO1B_g.tif,Erythroxylym coca,28.4,296.0,200.0,102.75,199.5,BRO,1B,g,boliviana roja,coca
BRO1B_h.tif,Erythroxylym coca,28.4,289.25,205.0,109.5,196.75,BRO,1B,h,boliviana roja,coca
BRO1B_i.tif,Erythroxylym coca,28.4,288.0,203.0,110.5,200.25,BRO,1B,i,boliviana roja,coca
BRO1B_j.tif,Erythroxylym coca,28.4,268.25,199.5,131.75,208.0,BRO,1B,j,boliviana roja,coca
BRO1B_k.tif,Erythroxylym coca,28.4,288.25,196.5,111.75,202.0,BRO,1B,k,boliviana roja,coca
BRO1B_l.tif,Erythroxylym coca,28.4,290.0,199.5,109.75,209.25,BRO,1B,l,boliviana roja,coca
BRO1M_a.tif,Erythroxylym coca,28.4,281.75,204.0,116.75,204.75,BRO,1M,a,boliviana roja,coca
BRO1M_b.tif,Erythroxylym coca,28.4,300.833,205.833,98.167,194.167,BRO,1M,b,boliviana roja,coca
BRO1M_c.tif,Erythroxylym coca,28.4,275.0,186.25,124.5,195.25,BRO,1M,c,boliviana roja,coca
BRO1M_d.tif,Erythroxylym coca,28.4,279.25,202.75,120.75,194.0,BRO,1M,d,boliviana roja,coca
BRO1M_e.tif,Erythroxylym coca,28.4,262.333,201.5,136.667,192.333,BRO,1M,e,boliviana roja,coca
BRO1M_f.tif,Erythroxylym coca,28.4,291.25,200.25,108.75,198.0,BRO,1M,f,boliviana roja,coca
BRO1M_g.tif,Erythroxylym coca,28.4,301.5,197.5,96.5,200.833,BRO,1M,g,boliviana roja,coca
BRO1M_h.tif,Erythroxylym coca,28.4,314.167,192.833,84.833,212.167,BRO,1M,h,boliviana roja,coca
BRO1M_i.tif,Erythroxylym coca,28.4,316.167,200.833,83.833,198.167,BRO,1M,i,boliviana roja,coca
BRO1M_j.tif,Erythroxylym coca,28.4,318.5,214.5,81.5,190.833,BRO,1M,j,boliviana roja,coca
BRO2A_a.tif,Erythroxylym coca,28.4,285.5,200.25,114.75,199.75,BRO,2A,a,boliviana roja,coca
BRO2A_b.tif,Erythroxylym coca,28.4,270.5,196.25,128.5,203.5,BRO,2A,b,boliviana roja,coca
BRO2A_c.tif,Erythroxylym coca,28.4,289.0,203.25,109.75,213.75,BRO,2A,c,boliviana roja,coca
BRO2A_d.tif,Erythroxylym coca,28.4,268.25,194.5,130.75,191.75,BRO,2A,d,boliviana roja,coca
BRO2A_e.tif,Erythroxylym coca,28.4,334.5,193.0,64.5,201.5,BRO,2A,e,boliviana roja,coca
BRO2A_f.tif,Erythroxylym coca,28.4,283.25,192.875,115.667,198.0,BRO,2A,f,boliviana roja,coca
